transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,calculated_revenue,customer_age
79077749715,272450,,11,5,2,78,16.38,172.38,e-Shop,Books,Children,,M,1.0,156,
84298959416,268663,,3,5,2,321,67.41,709.41,TeleShop,Books,Comics,,F,8.0,642,
91364002269,270374,,10,5,3,1344,423.36,4455.36,Flagship store,Books,Non-Fiction,,M,3.0,4032,
84689759635,273243,,9,3,5,295,154.875,1629.875,MBR,Electronics,Cameras,,M,1.0,1475,
84202576350,271384,,10,3,5,1361,714.525,7519.525,e-Shop,Electronics,Audio and video,,M,9.0,6805,
64509279863,266930,,12,6,4,733,307.86,3239.86,e-Shop,Home and kitchen,Tools,,F,8.0,2932,
26170912061,272435,,11,6,2,574,120.54,1268.54,e-Shop,Home and kitchen,Bath,,F,7.0,1148,
22612035384,272158,,4,2,3,289,91.035,958.035,TeleShop,Footwear,Kids,,M,2.0,867,
36506434925,268545,,4,2,5,268,140.7,1480.7,MBR,Footwear,Kids,,M,3.0,1340,
55611237667,268102,,1,1,3,614,193.41,2035.41,e-Shop,Clothing,Women,,F,5.0,1842,
16388686599,274145,,4,2,1,1007,105.735,1112.735,e-Shop,Footwear,Kids,,F,3.0,1007,
30932583741,268884,,10,3,3,1060,333.9,3513.9,e-Shop,Electronics,Audio and video,,M,10.0,3180,
42493186468,269249,,2,6,1,1246,130.83,1376.83,Flagship store,Home and kitchen,Furnishing,,M,2.0,1246,
8398284068,271207,,9,3,5,803,421.575,4436.575,MBR,Electronics,Cameras,,F,6.0,4015,
54477303121,268304,,4,2,2,79,16.59,174.59,Flagship store,Footwear,Kids,,F,10.0,158,
5016899467,269089,,4,4,3,105,33.075,348.075,MBR,Bags,Women,,M,3.0,315,
29103218996,269141,,4,4,4,598,251.16,2643.16,TeleShop,Bags,Women,,F,5.0,2392,
88460210242,272274,,10,5,1,796,83.58,879.58,Flagship store,Books,Non-Fiction,,F,7.0,796,
87798474044,272264,,4,2,5,1372,720.3,7580.3,Flagship store,Footwear,Kids,,F,7.0,6860,
77767179784,270424,,10,5,3,895,281.925,2966.925,TeleShop,Books,Non-Fiction,,M,4.0,2685,
75831648168,268246,,3,1,5,250,131.25,1381.25,e-Shop,Clothing,Kids,,F,9.0,1250,
74178039083,274175,,10,5,5,206,108.15,1138.15,e-Shop,Books,Non-Fiction,,M,2.0,1030,
63952774858,271232,,11,6,3,1485,467.775,4922.775,Flagship store,Home and kitchen,Bath,,M,3.0,4455,
76112024355,268132,,12,5,2,662,139.02,1463.02,MBR,Books,Academic,,M,3.0,1324,
30591102857,274509,,3,1,5,512,268.8,2828.8,e-Shop,Clothing,Kids,,F,10.0,2560,
12378668798,269002,,3,1,5,1193,626.325,6591.325,TeleShop,Clothing,Kids,,M,10.0,5965,
39021971712,267211,,1,4,5,567,297.675,3132.675,e-Shop,Bags,Mens,,M,1.0,2835,
46923549333,272075,,4,4,2,78,16.38,172.38,e-Shop,Bags,Women,,M,7.0,156,
17639762788,275092,,10,3,5,174,91.35,961.35,e-Shop,Electronics,Audio and video,,F,9.0,870,
165168462,274900,,10,6,3,417,131.355,1382.355,e-Shop,Home and kitchen,Kitchen,,M,9.0,1251,
62260335592,267574,,3,1,1,647,67.935,714.935,e-Shop,Clothing,Kids,,M,9.0,647,
36757799009,272858,,1,1,4,481,202.02,2126.02,e-Shop,Clothing,Women,,M,1.0,1924,
51705517708,266854,,9,3,4,929,390.18,4106.18,TeleShop,Electronics,Cameras,,M,5.0,3716,
33685580296,268988,,1,2,2,358,75.18,791.18,TeleShop,Footwear,Mens,,M,6.0,716,
60304118846,269223,,4,3,5,416,218.4,2298.4,e-Shop,Electronics,Mobiles,,F,6.0,2080,
58532659278,273258,,3,2,1,339,35.595,374.595,e-Shop,Footwear,Women,,M,8.0,339,
30998322418,272212,,1,1,1,309,32.445,341.445,e-Shop,Clothing,Women,,M,4.0,309,
1744439609,269038,,3,2,4,437,183.54,1931.54,e-Shop,Footwear,Women,,M,1.0,1748,
12183199573,270367,,3,2,4,1109,465.78,4901.78,Flagship store,Footwear,Women,,F,5.0,4436,
33287159737,268959,,12,6,2,83,17.43,183.43,Flagship store,Home and kitchen,Tools,,F,3.0,166,
5715863629,271464,,9,3,1,288,30.24,318.24,e-Shop,Electronics,Cameras,,F,4.0,288,
96272226619,267099,,2,6,3,495,155.925,1640.925,Flagship store,Home and kitchen,Furnishing,,M,5.0,1485,
70085693266,267763,,4,2,4,1226,514.92,5418.92,Flagship store,Footwear,Kids,,F,1.0,4904,
94760315525,271885,,1,4,4,213,89.46,941.46,MBR,Bags,Mens,,F,3.0,852,
95433729261,272395,,10,5,3,841,264.915,2787.915,e-Shop,Books,Non-Fiction,,M,4.0,2523,
79928904393,271663,,7,5,3,308,97.02,1021.02,TeleShop,Books,Fiction,,F,7.0,924,
50821539205,270053,,4,1,4,1307,548.94,5776.94,MBR,Clothing,Mens,,M,10.0,5228,
48141168879,269361,,11,6,2,162,34.02,358.02,Flagship store,Home and kitchen,Bath,,F,10.0,324,
18851081565,272497,,10,6,1,399,41.895,440.895,MBR,Home and kitchen,Kitchen,,M,10.0,399,
58337887313,271359,,3,5,3,1288,405.72,4269.72,MBR,Books,Comics,,F,2.0,3864,
55703102917,269036,,5,3,1,164,17.22,181.22,e-Shop,Electronics,Computers,,F,2.0,164,
58231961359,272369,,4,4,5,974,511.35,5381.35,MBR,Bags,Women,,F,6.0,4870,
54407300905,273236,,4,1,1,1035,108.675,1143.675,e-Shop,Clothing,Mens,,F,3.0,1035,
18223027244,272475,,11,6,2,171,35.91,377.91,Flagship store,Home and kitchen,Bath,,F,5.0,342,
1882104096,271920,,10,3,1,549,57.645,606.645,TeleShop,Electronics,Audio and video,,F,8.0,549,
156697409,268633,,12,5,5,1139,597.975,6292.975,e-Shop,Books,Academic,,F,6.0,5695,
46717982592,271737,,12,6,3,230,72.45,762.45,Flagship store,Home and kitchen,Tools,,M,9.0,690,
64399165075,269214,,2,6,3,1362,429.03,4515.03,e-Shop,Home and kitchen,Furnishing,,F,9.0,4086,
68625357665,270229,,12,6,5,79,41.475,436.475,Flagship store,Home and kitchen,Tools,,M,9.0,395,
87765940174,273305,,3,2,1,1341,140.805,1481.805,TeleShop,Footwear,Women,,F,7.0,1341,
94773295525,268778,,12,6,4,245,102.9,1082.9,MBR,Home and kitchen,Tools,,F,10.0,980,
93206995431,270044,,6,5,3,1334,420.21,4422.21,MBR,Books,DIY,,M,6.0,4002,
68613222676,269958,,12,6,2,1223,256.83,2702.83,MBR,Home and kitchen,Tools,,M,3.0,2446,
95574059492,271100,,4,4,2,290,60.9,640.9,MBR,Bags,Women,,F,9.0,580,
68466470430,273120,,4,3,4,1056,443.52,4667.52,MBR,Electronics,Mobiles,,F,4.0,4224,
96040819392,267652,,10,3,3,491,154.665,1627.665,MBR,Electronics,Audio and video,,F,6.0,1473,
64340664957,267350,,6,5,5,924,485.1,5105.1,e-Shop,Books,DIY,,F,9.0,4620,
91159095546,273421,,10,3,5,705,370.125,3895.125,MBR,Electronics,Audio and video,,F,9.0,3525,
41246811527,272163,,12,6,3,324,102.06,1074.06,MBR,Home and kitchen,Tools,,M,3.0,972,
19507892328,268184,,9,3,2,358,75.18,791.18,Flagship store,Electronics,Cameras,,F,6.0,716,
23691759039,273095,,6,5,1,1230,129.15,1359.15,Flagship store,Books,DIY,,M,9.0,1230,
51946589837,268771,,4,4,2,962,202.02,2126.02,MBR,Bags,Women,,F,3.0,1924,
49784255205,268947,,2,6,4,611,256.62,2700.62,e-Shop,Home and kitchen,Furnishing,,F,10.0,2444,
27234517734,273238,,12,5,1,1494,156.87,1650.87,TeleShop,Books,Academic,,M,4.0,1494,
25289472090,273256,,10,3,3,334,105.21,1107.21,e-Shop,Electronics,Audio and video,,F,6.0,1002,
25965699105,271704,,10,5,3,867,273.105,2874.105,TeleShop,Books,Non-Fiction,,F,5.0,2601,
46341670513,274757,,3,2,2,1112,233.52,2457.52,MBR,Footwear,Women,,F,7.0,2224,
70945187091,268328,,6,5,4,196,82.32,866.32,TeleShop,Books,DIY,,F,7.0,784,
69520182410,271544,,3,1,4,1397,586.74,6174.74,Flagship store,Clothing,Kids,,F,5.0,5588,
98845055924,267742,,6,5,1,1421,149.205,1570.205,e-Shop,Books,DIY,,M,5.0,1421,
65656244957,268428,,11,5,2,1253,263.13,2769.13,Flagship store,Books,Children,,F,7.0,2506,
38289799718,267346,,12,5,4,372,156.24,1644.24,MBR,Books,Academic,,M,7.0,1488,
51407395307,273155,,5,3,1,685,71.925,756.925,e-Shop,Electronics,Computers,,F,8.0,685,
22987527355,273737,,11,6,2,466,97.86,1029.86,e-Shop,Home and kitchen,Bath,,M,10.0,932,
11369323142,275022,,10,3,4,578,242.76,2554.76,e-Shop,Electronics,Audio and video,,F,2.0,2312,
71904687158,268486,,12,5,3,1320,415.8,4375.8,e-Shop,Books,Academic,,F,6.0,3960,
82833078689,273839,,4,2,5,143,75.075,790.075,MBR,Footwear,Kids,,M,9.0,715,
87818330831,272963,,2,6,4,482,202.44,2130.44,e-Shop,Home and kitchen,Furnishing,,M,1.0,1928,
81455065091,269050,,3,5,2,270,56.7,596.7,e-Shop,Books,Comics,,M,1.0,540,
54593934619,267232,,3,2,2,308,64.68,680.68,TeleShop,Footwear,Women,,F,1.0,616,
812561697,274211,,3,5,3,1038,326.97,3440.97,Flagship store,Books,Comics,,F,4.0,3114,
32696217495,274537,,3,5,1,1396,146.58,1542.58,e-Shop,Books,Comics,,F,1.0,1396,
2143612647,271098,,4,1,1,252,26.46,278.46,e-Shop,Clothing,Mens,,F,4.0,252,
54026497619,270581,,8,3,3,85,26.775,281.775,e-Shop,Electronics,Personal Appliances,,M,4.0,255,
33851708659,269948,,8,3,1,193,20.265,213.265,TeleShop,Electronics,Personal Appliances,,F,6.0,193,
8608278844,272062,,7,5,5,639,335.475,3530.475,e-Shop,Books,Fiction,,F,5.0,3195,
21656234697,270498,,3,2,3,1425,448.875,4723.875,MBR,Footwear,Women,,F,10.0,4275,
58910029622,269874,,11,6,2,1343,282.03,2968.03,TeleShop,Home and kitchen,Bath,,F,5.0,2686,
35334225657,270653,,6,5,3,787,247.905,2608.905,TeleShop,Books,DIY,,M,3.0,2361,
40780841447,266910,,3,1,2,180,37.8,397.8,TeleShop,Clothing,Kids,,M,6.0,360,
25997700946,273172,,4,4,3,655,206.325,2171.325,Flagship store,Bags,Women,,F,5.0,1965,
25810970275,272415,,10,6,2,592,124.32,1308.32,e-Shop,Home and kitchen,Kitchen,,F,6.0,1184,
15749479007,269038,,5,3,1,1304,136.92,1440.92,MBR,Electronics,Computers,,M,1.0,1304,
20244817996,273539,,6,5,1,126,13.23,139.23,MBR,Books,DIY,,M,6.0,126,
20299132777,270498,,3,1,2,378,79.38,835.38,TeleShop,Clothing,Kids,,F,10.0,756,
74007635125,267819,,12,5,1,121,12.705,133.705,Flagship store,Books,Academic,,F,9.0,121,
72486310103,274727,,9,3,1,286,30.03,316.03,e-Shop,Electronics,Cameras,,M,2.0,286,
98787757278,267024,,12,6,2,407,85.47,899.47,Flagship store,Home and kitchen,Tools,,M,10.0,814,
91677825579,270506,,10,5,2,174,36.54,384.54,MBR,Books,Non-Fiction,,M,5.0,348,
68690430585,271310,,3,1,3,212,66.78,702.78,e-Shop,Clothing,Kids,,M,5.0,636,
69240247592,273899,,10,6,1,1384,145.32,1529.32,e-Shop,Home and kitchen,Kitchen,,F,5.0,1384,
57309488973,273633,,11,5,1,413,43.365,456.365,Flagship store,Books,Children,,M,1.0,413,
756297021,273623,,1,2,1,768,80.64,848.64,TeleShop,Footwear,Mens,,M,6.0,768,
28454461167,272978,,3,5,3,358,112.77,1186.77,e-Shop,Books,Comics,,M,10.0,1074,
20684688889,273056,,9,3,3,1343,423.045,4452.045,Flagship store,Electronics,Cameras,,F,3.0,4029,
33171404986,270458,,4,2,5,1470,771.75,8121.75,TeleShop,Footwear,Kids,,M,2.0,7350,
44344333293,274896,,9,3,2,734,154.14,1622.14,MBR,Electronics,Cameras,,M,4.0,1468,
8423722381,274589,,1,4,4,442,185.64,1953.64,e-Shop,Bags,Mens,,M,8.0,1768,
53212639430,268995,,1,2,1,1122,117.81,1239.81,TeleShop,Footwear,Mens,,M,1.0,1122,
54124812617,274389,,5,3,1,313,32.865,345.865,Flagship store,Electronics,Computers,,M,9.0,313,
27130094327,268918,,10,5,1,996,104.58,1100.58,Flagship store,Books,Non-Fiction,,M,6.0,996,
33994202702,268308,,3,5,1,712,74.76,786.76,TeleShop,Books,Comics,,F,6.0,712,
99663917476,270433,,8,3,2,658,138.18,1454.18,TeleShop,Electronics,Personal Appliances,,M,5.0,1316,
32008855485,267105,2012-04-12,9,3,3,1297,408.555,4299.555,MBR,Electronics,Cameras,,M,1.0,3891,
21894457897,266916,2012-04-12,3,2,5,999,524.475,5519.475,e-Shop,Footwear,Women,,M,10.0,4995,
8409888917,272902,2012-04-12,4,4,5,606,318.15,3348.15,Flagship store,Bags,Women,,M,9.0,3030,
52105043085,274057,2012-04-12,7,5,5,853,447.825,4712.825,Flagship store,Books,Fiction,,M,7.0,4265,
21789459297,272929,2012-04-12,8,3,3,1362,429.03,4515.03,Flagship store,Electronics,Personal Appliances,,M,6.0,4086,
34459088473,269689,2012-04-12,4,1,4,182,76.44,804.44,e-Shop,Clothing,Mens,,M,10.0,728,
6153325303,274629,2012-04-12,3,5,3,584,183.96,1935.96,TeleShop,Books,Comics,,M,5.0,1752,
9747618858,271349,2012-04-12,7,5,3,178,56.07,590.07,e-Shop,Books,Fiction,,M,1.0,534,
47330865378,267813,2012-04-12,1,1,5,1396,732.9,7712.9,Flagship store,Clothing,Women,,M,7.0,6980,
57037772202,271978,2012-04-12,10,3,3,886,279.09,2937.09,MBR,Electronics,Audio and video,,F,9.0,2658,
58441627446,266917,2012-04-12,4,3,5,811,425.775,4480.775,e-Shop,Electronics,Mobiles,,F,8.0,4055,
40759119132,274679,2012-04-12,11,5,4,1094,459.48,4835.48,TeleShop,Books,Children,,F,10.0,4376,
60202318500,273426,2012-04-12,12,5,2,996,209.16,2201.16,MBR,Books,Academic,,F,2.0,1992,
21560444881,273496,2012-04-12,11,5,4,1472,618.24,6506.24,e-Shop,Books,Children,,M,8.0,5888,
57159856261,273802,2012-04-12,9,3,2,232,48.72,512.72,MBR,Electronics,Cameras,,M,2.0,464,
10213463325,273110,2012-04-12,9,3,2,1090,228.9,2408.9,e-Shop,Electronics,Cameras,,F,2.0,2180,
34411529607,268033,2012-04-12,6,5,3,937,295.155,3106.155,e-Shop,Books,DIY,,M,10.0,2811,
69442977111,274876,2012-04-12,6,5,5,363,190.575,2005.575,MBR,Books,DIY,,F,1.0,1815,
73559545470,272666,2012-04-12,4,2,5,107,56.175,591.175,Flagship store,Footwear,Kids,,F,3.0,535,
98809238146,271469,2012-04-12,10,6,3,1500,472.5,4972.5,e-Shop,Home and kitchen,Kitchen,,F,3.0,4500,
84361319168,267906,2012-04-12,1,1,5,1122,589.05,6199.05,Flagship store,Clothing,Women,,M,10.0,5610,
98357951123,271936,2012-04-12,3,5,5,921,483.525,5088.525,e-Shop,Books,Comics,,F,7.0,4605,
79576980016,274255,2012-04-12,7,5,1,92,9.66,101.66,TeleShop,Books,Fiction,,F,4.0,92,
69331207399,272982,2012-04-12,1,1,2,1389,291.69,3069.69,e-Shop,Clothing,Women,,F,10.0,2778,
93209469862,271668,2012-04-12,8,3,5,708,371.7,3911.7,e-Shop,Electronics,Personal Appliances,,F,8.0,3540,
42762780769,272116,2012-04-11,6,5,4,400,168.0,1768.0,TeleShop,Books,DIY,,F,3.0,1600,
2021144507,267317,2012-04-11,3,2,5,1436,753.9,7933.9,e-Shop,Footwear,Women,,M,7.0,7180,
21170631279,272479,2012-04-11,1,2,2,965,202.65,2132.65,MBR,Footwear,Mens,,F,3.0,1930,
55687277103,273930,2012-04-11,9,3,4,183,76.86,808.86,e-Shop,Electronics,Cameras,,F,10.0,732,
19906902040,274363,2012-04-11,7,5,4,456,191.52,2015.52,Flagship store,Books,Fiction,,M,1.0,1824,
50632065425,275216,2012-04-11,10,6,1,498,52.29,550.29,MBR,Home and kitchen,Kitchen,,F,9.0,498,
32936272727,274725,2012-04-11,9,3,4,1109,465.78,4901.78,TeleShop,Electronics,Cameras,,M,8.0,4436,
17611596368,272498,2012-04-11,10,6,3,344,108.36,1140.36,Flagship store,Home and kitchen,Kitchen,,F,10.0,1032,
11632222690,268359,2012-04-11,6,5,5,320,168.0,1768.0,e-Shop,Books,DIY,,M,2.0,1600,
46301633928,272242,2012-04-11,11,6,5,551,289.275,3044.275,MBR,Home and kitchen,Bath,,M,7.0,2755,
18822564764,271970,2012-04-11,3,5,1,753,79.065,832.065,MBR,Books,Comics,,M,3.0,753,
1564657222,275190,2012-04-11,10,5,3,1062,334.53,3520.53,MBR,Books,Non-Fiction,,M,6.0,3186,
27129645275,271055,2012-04-11,8,3,2,1176,246.96,2598.96,TeleShop,Electronics,Personal Appliances,,M,3.0,2352,
55230306649,274661,2012-04-11,3,2,2,767,161.07,1695.07,Flagship store,Footwear,Women,,F,10.0,1534,
508811130,270233,2012-04-11,4,1,5,1411,740.775,7795.775,Flagship store,Clothing,Mens,,F,6.0,7055,
78357345891,274630,2012-04-11,7,5,1,646,67.83,713.83,TeleShop,Books,Fiction,,M,4.0,646,
85314889991,272812,2012-04-11,8,3,1,446,46.83,492.83,Flagship store,Electronics,Personal Appliances,,F,8.0,446,
93256779572,269439,2012-04-11,3,5,3,1493,470.295,4949.295,e-Shop,Books,Comics,,F,9.0,4479,
89568506224,270933,2012-04-11,7,5,5,649,340.725,3585.725,MBR,Books,Fiction,,M,8.0,3245,
29469467639,271422,2012-04-10,4,1,5,1213,636.825,6701.825,Flagship store,Clothing,Mens,,F,8.0,6065,
51375328609,267508,2012-04-10,10,3,3,391,123.165,1296.165,e-Shop,Electronics,Audio and video,,M,2.0,1173,
60323685764,273707,2012-04-10,1,4,1,1006,105.63,1111.63,MBR,Bags,Mens,,F,1.0,1006,
40596687610,272981,2012-04-10,11,6,1,237,24.885,261.885,MBR,Home and kitchen,Bath,,M,8.0,237,
30130270493,273346,2012-04-10,3,2,3,464,146.16,1538.16,TeleShop,Footwear,Women,,M,1.0,1392,
59571894054,270770,2012-04-10,4,2,4,1494,627.48,6603.48,e-Shop,Footwear,Kids,,M,5.0,5976,
6915343255,271026,2012-04-10,2,6,1,1274,133.77,1407.77,e-Shop,Home and kitchen,Furnishing,,F,10.0,1274,
49619956077,269055,2012-04-10,7,5,5,765,401.625,4226.625,TeleShop,Books,Fiction,,M,4.0,3825,
53584219051,270619,2012-04-10,4,2,1,1289,135.345,1424.345,Flagship store,Footwear,Kids,,M,6.0,1289,
60551351242,269352,2012-04-10,1,2,1,93,9.765,102.765,TeleShop,Footwear,Mens,,F,3.0,93,
26941789120,266843,2012-04-10,7,5,1,1238,129.99,1367.99,e-Shop,Books,Fiction,,F,5.0,1238,
86612803358,270544,2012-04-10,1,4,4,274,115.08,1211.08,e-Shop,Bags,Mens,,M,6.0,1096,
76749366905,273355,2012-04-10,1,1,2,211,44.31,466.31,e-Shop,Clothing,Women,,F,7.0,422,
98097112949,266818,2012-04-10,10,6,1,1499,157.395,1656.395,e-Shop,Home and kitchen,Kitchen,,F,2.0,1499,
90718014433,270911,2012-04-10,1,2,5,1439,755.475,7950.475,MBR,Footwear,Mens,,M,2.0,7195,
90666746065,272186,2012-04-10,5,3,3,263,82.845,871.845,MBR,Electronics,Computers,,M,10.0,789,
89196038348,267701,2012-04-10,4,4,2,859,180.39,1898.39,Flagship store,Bags,Women,,M,2.0,1718,
54441383175,274869,2012-04-09,10,5,3,473,148.995,1567.995,Flagship store,Books,Non-Fiction,,F,3.0,1419,
11900061436,267000,2012-04-09,3,2,1,71,7.455,78.455,Flagship store,Footwear,Women,,F,5.0,71,
27018739701,272412,2012-04-09,4,4,2,573,120.33,1266.33,Flagship store,Bags,Women,,M,2.0,1146,
49643307144,269739,2012-04-09,3,1,5,543,285.075,3000.075,e-Shop,Clothing,Kids,,M,5.0,2715,
40510246400,272530,2012-04-09,10,5,4,469,196.98,2072.98,e-Shop,Books,Non-Fiction,,F,3.0,1876,
12738428351,269729,2012-04-09,10,5,5,509,267.225,2812.225,e-Shop,Books,Non-Fiction,,M,2.0,2545,
21830967305,270626,2012-04-09,3,1,4,1033,433.86,4565.86,Flagship store,Clothing,Kids,,F,6.0,4132,
41716245091,269073,2012-04-09,1,2,2,1202,252.42,2656.42,e-Shop,Footwear,Mens,,M,10.0,2404,
35263299517,271587,2012-04-09,3,1,1,613,64.365,677.365,MBR,Clothing,Kids,,F,10.0,613,
33280095378,270033,2012-04-09,1,1,3,557,175.455,1846.455,e-Shop,Clothing,Women,,M,3.0,1671,
23585917290,274656,2012-04-09,6,5,5,319,167.475,1762.475,MBR,Books,DIY,,M,5.0,1595,
4881149319,273941,2012-04-09,12,6,1,1377,144.585,1521.585,e-Shop,Home and kitchen,Tools,,F,8.0,1377,
415013712,273714,2012-04-09,6,5,3,1326,417.69,4395.69,TeleShop,Books,DIY,,M,7.0,3978,
37683322858,268898,2012-04-09,3,1,5,1427,749.175,7884.175,MBR,Clothing,Kids,,F,4.0,7135,
32270401663,267183,2012-04-09,12,6,3,1188,374.22,3938.22,e-Shop,Home and kitchen,Tools,,M,7.0,3564,
32260436686,267718,2012-04-09,11,6,2,1436,301.56,3173.56,e-Shop,Home and kitchen,Bath,,F,9.0,2872,
11318710033,270126,2012-04-09,3,5,1,1009,105.945,1114.945,MBR,Books,Comics,,M,5.0,1009,
79413881685,274117,2012-04-09,8,3,2,659,138.39,1456.39,Flagship store,Electronics,Personal Appliances,,F,5.0,1318,
81234672912,268684,2012-04-09,11,5,3,429,135.135,1422.135,MBR,Books,Children,,F,9.0,1287,
89431000346,273248,2012-04-09,11,5,5,291,152.775,1607.775,MBR,Books,Children,,F,9.0,1455,
75806302296,269661,2012-04-09,11,6,5,1437,754.425,7939.425,Flagship store,Home and kitchen,Bath,,M,7.0,7185,
91768022281,274490,2012-04-09,5,3,5,421,221.025,2326.025,e-Shop,Electronics,Computers,,F,4.0,2105,
94384111720,267806,2012-04-09,1,4,4,1471,617.82,6501.82,e-Shop,Bags,Mens,,F,2.0,5884,
72733602603,274481,2012-04-09,1,2,2,1116,234.36,2466.36,TeleShop,Footwear,Mens,,M,4.0,2232,
8429432201,274278,2012-04-08,7,5,1,1035,108.675,1143.675,Flagship store,Books,Fiction,,M,4.0,1035,
51029502962,268066,2012-04-08,3,5,2,723,151.83,1597.83,TeleShop,Books,Comics,,M,10.0,1446,
35281911913,268228,2012-04-08,12,6,3,923,290.745,3059.745,TeleShop,Home and kitchen,Tools,,F,4.0,2769,
33261863650,273231,2012-04-08,7,5,2,162,34.02,358.02,Flagship store,Books,Fiction,,M,7.0,324,
54986338170,268771,2012-04-08,5,3,1,198,20.79,218.79,TeleShop,Electronics,Computers,,F,3.0,198,
50244969983,270834,2012-04-08,10,5,5,89,46.725,491.725,MBR,Books,Non-Fiction,,F,1.0,445,
56633561241,272739,2012-04-08,7,5,3,371,116.865,1229.865,Flagship store,Books,Fiction,,M,4.0,1113,
47604927293,269696,2012-04-08,9,3,4,735,308.7,3248.7,MBR,Electronics,Cameras,,F,8.0,2940,
21832389093,268399,2012-04-08,3,2,3,383,120.645,1269.645,MBR,Footwear,Women,,M,7.0,1149,
32636959881,273062,2012-04-08,4,1,1,1334,140.07,1474.07,MBR,Clothing,Mens,,F,5.0,1334,
28260943426,266987,2012-04-08,2,6,3,220,69.3,729.3,MBR,Home and kitchen,Furnishing,,F,10.0,660,
1453192701,274748,2012-04-08,3,1,3,607,191.205,2012.205,TeleShop,Clothing,Kids,,M,1.0,1821,
41916910820,266885,2012-04-08,10,3,3,474,149.31,1571.31,TeleShop,Electronics,Audio and video,,M,5.0,1422,
89176542097,271764,2012-04-08,9,3,3,413,130.095,1369.095,e-Shop,Electronics,Cameras,,M,7.0,1239,
91197598552,271768,2012-04-08,1,1,4,1308,549.36,5781.36,e-Shop,Clothing,Women,,M,7.0,5232,
69819273509,270530,2012-04-08,10,5,1,788,82.74,870.74,TeleShop,Books,Non-Fiction,,M,9.0,788,
65825175725,270523,2012-04-08,4,3,1,1318,138.39,1456.39,MBR,Electronics,Mobiles,,F,9.0,1318,
89189412150,268359,2012-04-08,4,2,4,1143,480.06,5052.06,MBR,Footwear,Kids,,M,2.0,4572,
71808178048,269906,2012-04-08,5,3,2,771,161.91,1703.91,e-Shop,Electronics,Computers,,F,7.0,1542,
82359174498,269020,2012-04-08,2,6,2,1417,297.57,3131.57,TeleShop,Home and kitchen,Furnishing,,M,4.0,2834,
97470660802,270544,2012-04-08,10,3,4,417,175.14,1843.14,e-Shop,Electronics,Audio and video,,M,6.0,1668,
61077995883,272940,2012-04-07,4,3,3,1315,414.225,4359.225,e-Shop,Electronics,Mobiles,,F,1.0,3945,
26771859374,274601,2012-04-07,5,3,5,673,353.325,3718.325,MBR,Electronics,Computers,,M,1.0,3365,
13344315309,270982,2012-04-07,4,4,3,807,254.205,2675.205,Flagship store,Bags,Women,,F,7.0,2421,
14502083538,268813,2012-04-07,8,3,4,1163,488.46,5140.46,e-Shop,Electronics,Personal Appliances,,M,7.0,4652,
19211976918,274736,2012-04-07,4,1,1,392,41.16,433.16,TeleShop,Clothing,Mens,,M,7.0,392,
31972406262,271817,2012-04-07,4,3,2,929,195.09,2053.09,e-Shop,Electronics,Mobiles,,M,8.0,1858,
58383264305,271176,2012-04-07,12,5,5,1173,615.825,6480.825,MBR,Books,Academic,,F,6.0,5865,
2948842295,269950,2012-04-07,1,4,4,631,265.02,2789.02,MBR,Bags,Mens,,M,2.0,2524,
5886533256,272425,2012-04-07,10,3,5,1419,744.975,7839.975,e-Shop,Electronics,Audio and video,,F,3.0,7095,
28644612375,267934,2012-04-07,10,3,2,804,168.84,1776.84,Flagship store,Electronics,Audio and video,,M,10.0,1608,
26986490168,268935,2012-04-07,4,1,5,942,494.55,5204.55,Flagship store,Clothing,Mens,,F,1.0,4710,
59668376001,267624,2012-04-07,10,3,1,982,103.11,1085.11,e-Shop,Electronics,Audio and video,,M,6.0,982,
35023439779,273776,2012-04-07,12,5,3,1167,367.605,3868.605,Flagship store,Books,Academic,,F,2.0,3501,
67968089013,271705,2012-04-07,4,2,4,587,246.54,2594.54,TeleShop,Footwear,Kids,,M,10.0,2348,
78799170861,268025,2012-04-07,2,6,4,1236,519.12,5463.12,e-Shop,Home and kitchen,Furnishing,,M,9.0,4944,
86004150713,274955,2012-04-07,1,1,2,586,123.06,1295.06,TeleShop,Clothing,Women,,F,10.0,1172,
80634339024,266807,2012-04-07,10,3,2,615,129.15,1359.15,MBR,Electronics,Audio and video,,M,4.0,1230,
1048261808,270170,2012-04-06,3,5,4,721,302.82,3186.82,e-Shop,Books,Comics,,M,3.0,2884,
55074755496,274480,2012-04-06,12,5,5,755,396.375,4171.375,MBR,Books,Academic,,M,6.0,3775,
6098986102,267282,2012-04-06,3,1,4,1376,577.92,6081.92,e-Shop,Clothing,Kids,,F,1.0,5504,
16380804187,271604,2012-04-06,4,2,4,1053,442.26,4654.26,Flagship store,Footwear,Kids,,F,9.0,4212,
8703595902,268819,2012-04-06,3,1,3,611,192.465,2025.465,e-Shop,Clothing,Kids,,M,7.0,1833,
39424756602,269133,2012-04-06,9,3,1,336,35.28,371.28,e-Shop,Electronics,Cameras,,F,10.0,336,
27129555269,269621,2012-04-06,3,2,1,1062,111.51,1173.51,e-Shop,Footwear,Women,,F,10.0,1062,
